qiskit,linear,linear_reduced,shp_reduced,mst_reduced,shp,mst,gleinig,dcsp,topdown,bdsp,lowrank,baa,merge,cvoqram,pivot,isometry,svd,ucg
11,122,17,10,14,116,117,7,56,22,54,6,6,7,50,26,11,6,11
11,118,4,6,4,113,118,4,21,22,18,6,6,4,20,20,11,8,11
11,124,18,10,12,116,116,7,63,18,55,7,7,7,43,25,11,7,11
11,117,6,4,4,113,115,4,28,22,24,6,4,4,24,20,11,8,11
11,121,18,10,16,115,121,5,63,18,53,6,6,5,42,30,11,7,11
11,126,10,12,22,121,128,8,63,22,54,7,7,8,41,21,11,7,11
11,121,25,14,8,119,120,5,49,21,39,6,6,5,39,22,11,8,11
11,119,15,8,15,116,119,6,63,22,54,7,7,6,34,21,11,7,11
11,120,14,12,16,117,122,7,70,22,53,7,7,7,45,30,11,7,11
11,117,14,8,14,114,117,5,56,22,55,5,5,5,29,26,11,7,11
11,121,16,14,14,119,122,6,70,20,55,6,6,6,41,22,11,6,11
11,123,16,12,14,116,117,6,63,22,56,7,7,6,32,20,11,7,11
11,123,8,8,8,116,123,7,56,22,54,8,8,7,35,24,11,8,11
11,121,16,12,16,117,125,6,56,20,39,7,7,6,41,23,11,7,11
11,120,21,10,10,114,117,9,42,22,39,7,7,9,45,23,11,7,11
11,120,25,10,12,117,119,6,49,22,40,8,8,6,51,23,11,8,11
11,117,12,12,17,116,118,6,42,18,41,6,6,6,24,14,11,8,11
11,117,12,10,9,114,114,5,28,22,24,7,7,5,14,14,11,9,11
5,118,20,10,4,115,115,4,56,16,55,5,5,4,23,30,5,8,5
11,117,22,6,22,115,117,5,42,21,39,5,5,5,33,24,11,7,11
11,122,18,12,14,115,117,6,63,21,56,7,7,6,32,20,11,7,11
11,119,17,4,4,112,119,4,70,22,55,5,5,4,36,15,11,7,11
11,126,22,14,16,120,120,7,56,22,55,7,7,7,29,22,11,7,11
11,117,10,12,25,117,123,6,49,22,38,6,6,6,32,14,11,7,11
11,127,21,10,12,116,117,7,70,18,53,8,8,7,47,30,11,8,11
11,117,12,10,13,116,117,6,49,22,40,9,9,6,27,17,11,9,11
11,118,6,8,13,114,122,5,28,22,17,6,6,5,21,15,11,8,11
11,125,18,10,12,117,118,6,63,22,54,8,8,6,51,23,11,8,11
11,123,16,12,20,118,122,7,70,22,52,6,6,7,49,23,11,8,11
11,125,18,12,12,116,118,6,63,20,53,7,7,6,45,30,11,7,11
11,120,5,8,8,115,119,4,70,22,54,6,6,4,50,24,11,8,11
9,117,10,10,10,113,113,4,35,20,41,5,5,4,12,22,9,7,9
11,121,14,8,19,116,122,7,49,22,40,8,8,7,30,20,11,8,11
11,117,12,12,24,117,118,7,49,22,41,8,8,7,22,15,11,8,11
5,118,10,8,10,114,113,5,56,16,57,7,7,5,17,23,5,8,5
11,122,27,12,20,119,118,6,56,22,52,6,6,6,51,33,11,8,11
9,122,16,10,14,115,116,7,56,20,39,7,7,7,36,22,9,7,9
11,119,16,12,20,115,121,6,28,20,16,4,4,6,21,13,11,6,11
11,124,18,14,14,118,118,8,49,22,40,8,8,8,37,21,11,8,11
11,120,12,10,18,117,123,6,63,22,52,8,8,6,46,23,11,8,11
11,122,18,12,14,115,118,6,63,21,56,7,7,6,32,20,11,7,11
9,119,24,8,4,114,117,4,56,20,39,6,6,4,44,21,9,8,9
5,114,8,6,8,113,114,4,70,16,55,6,6,4,25,16,5,8,5
9,123,16,12,14,116,122,6,63,20,55,5,5,6,39,22,9,7,9
11,117,14,14,23,117,117,6,56,22,54,6,6,6,30,27,11,7,11
11,122,26,14,18,118,120,6,56,22,52,5,5,6,41,29,11,8,11
11,120,23,8,24,115,121,5,63,22,52,7,4,5,55,28,11,9,11
11,121,12,12,10,115,118,7,56,22,54,7,7,7,32,28,11,7,11
11,120,15,14,16,117,120,8,63,18,55,6,6,8,31,14,11,6,11
11,124,18,12,10,118,117,8,70,22,54,8,8,8,50,24,11,8,11
11,124,18,18,12,121,121,8,56,22,55,8,8,8,31,23,11,8,11
11,117,14,6,14,114,117,8,42,22,39,7,7,8,32,18,11,7,11
11,128,20,14,18,120,121,7,63,22,55,5,5,7,38,20,11,7,11
11,122,16,14,16,121,121,7,63,20,55,4,4,7,37,23,11,6,11
11,118,16,14,14,119,120,6,63,17,55,6,6,6,38,21,11,6,11
11,117,14,14,20,115,117,7,56,18,55,7,7,7,32,21,11,7,11
11,119,13,8,14,116,122,5,70,22,53,7,7,5,53,24,11,9,11
11,121,14,14,14,119,120,8,63,22,53,6,6,8,40,29,11,8,11
11,129,33,10,10,115,116,8,63,22,53,8,8,8,60,30,11,8,11
11,122,27,6,14,116,117,7,56,22,40,8,8,7,29,21,11,8,11
11,122,16,10,14,114,123,5,28,18,16,5,5,5,26,14,11,7,11
11,125,31,8,12,113,118,8,63,21,53,9,9,8,42,16,11,9,11
11,120,16,10,10,114,114,4,21,22,18,5,5,4,21,13,11,7,11
11,118,12,8,12,112,118,8,56,22,53,7,7,8,39,29,11,7,11
11,120,27,14,28,117,119,6,49,22,40,9,9,6,21,21,11,9,11
4,119,11,6,8,113,116,3,49,16,53,1,1,3,33,22,4,7,4
9,115,10,6,9,111,120,3,35,20,39,5,5,3,36,29,9,7,9
9,121,17,8,6,115,111,6,49,20,53,6,6,6,38,23,9,8,9
11,123,16,16,22,121,124,8,63,22,56,8,8,8,31,21,11,8,11
11,125,29,12,14,116,118,7,49,21,38,6,6,7,32,29,11,8,11
11,121,16,8,16,117,126,6,49,22,38,9,9,6,33,17,11,9,11
11,116,13,8,14,113,121,5,49,22,39,6,6,5,44,32,11,8,11
11,116,12,10,10,114,114,5,28,18,18,3,3,5,24,13,11,6,11
11,126,22,12,14,116,117,9,42,21,38,6,6,9,32,32,11,8,11
9,124,18,12,10,117,115,7,70,20,53,8,8,7,50,21,9,8,9
11,124,9,10,12,116,118,6,49,22,40,8,8,6,49,23,11,8,11
11,117,10,10,9,114,114,5,28,22,24,7,4,5,22,14,11,9,11
11,117,14,12,14,114,117,8,49,22,40,7,7,8,22,21,11,7,11
11,125,18,14,18,118,122,7,63,20,55,5,5,7,35,20,11,5,11
9,118,10,10,10,116,119,6,49,20,39,6,6,6,26,15,9,8,9
11,119,22,8,12,115,116,4,42,22,38,6,3,4,48,29,11,8,11
11,120,14,12,10,117,122,7,70,22,53,7,7,7,45,30,11,7,11
11,117,14,12,14,114,117,8,49,22,40,7,7,8,22,21,11,7,11
11,120,16,12,14,116,124,6,49,20,37,6,4,6,41,31,11,8,11
11,117,16,10,26,116,121,7,63,22,55,8,8,7,40,25,11,8,11
11,117,23,21,24,118,118,5,42,18,41,5,5,5,14,15,11,7,11
11,126,20,18,18,121,122,7,49,20,39,6,6,7,29,18,11,6,11
11,119,16,14,12,117,116,6,49,18,41,7,7,6,32,15,11,7,11
11,118,25,12,22,117,118,6,63,22,54,8,8,6,33,22,11,8,11
11,119,4,6,4,111,119,4,63,22,53,7,7,4,47,21,11,9,11
11,118,14,12,14,116,119,7,56,22,56,8,8,7,25,22,11,7,11
11,122,6,8,8,116,122,5,42,22,39,6,6,5,30,21,11,6,11
11,122,16,14,20,116,119,7,63,22,54,7,7,7,25,15,11,7,11
11,118,12,12,24,117,116,6,42,22,40,8,8,6,38,21,11,8,11
11,120,16,16,16,119,122,7,56,20,55,7,7,7,30,21,11,7,11
11,118,12,12,12,117,117,7,42,22,39,8,8,7,32,19,11,8,11
11,118,12,8,14,114,120,5,63,22,52,7,7,5,35,31,11,9,11
11,127,20,13,20,117,120,7,42,22,40,7,7,7,31,14,11,7,11
11,122,16,10,10,117,118,6,56,18,41,5,5,6,37,20,11,7,11
11,115,23,21,24,116,116,7,42,18,39,8,8,7,34,22,11,8,11
11,119,21,10,22,117,120,8,49,21,38,6,6,8,46,27,11,8,11
11,124,16,10,14,120,126,7,56,22,52,7,7,7,49,32,11,9,11
11,124,10,8,14,118,121,6,63,22,54,8,8,6,47,32,11,8,11
11,122,15,17,15,121,122,6,56,22,55,7,7,6,28,21,11,7,11
11,120,24,6,23,113,118,5,42,22,40,9,9,5,23,14,11,9,11
11,123,17,13,14,118,120,9,49,21,38,6,6,9,36,15,11,8,11
11,121,14,7,16,117,122,7,56,22,52,6,6,7,33,22,11,9,11
11,128,33,8,12,115,119,8,49,21,39,6,6,8,51,17,11,8,11
5,118,10,8,7,114,114,5,56,16,57,7,7,5,17,23,5,8,5
11,122,16,8,16,116,122,8,63,22,54,7,7,8,35,15,11,7,11
11,122,16,14,18,117,125,6,49,22,40,7,7,6,27,23,11,7,11
11,120,18,14,20,117,120,6,42,20,39,7,7,6,41,26,11,7,11
11,121,16,12,18,117,122,8,63,20,53,8,8,8,42,31,11,8,11
11,126,18,13,14,118,120,9,49,21,38,6,6,9,28,29,11,8,11
11,126,19,12,10,120,120,8,63,22,53,8,8,8,57,24,11,8,11
11,117,4,6,10,114,122,5,21,22,18,6,4,5,20,21,11,8,11
11,121,16,16,23,121,120,8,63,22,55,8,8,8,28,24,11,8,11
11,117,12,12,24,117,118,7,49,22,41,8,8,7,22,15,11,8,11
11,117,12,12,12,116,119,4,56,22,40,6,6,4,35,15,11,8,11
11,117,8,4,10,114,119,6,56,22,53,7,4,6,30,30,11,9,11
9,123,15,8,12,115,118,5,70,20,53,5,5,5,51,23,9,8,9
11,127,31,8,12,114,118,7,70,22,52,6,6,7,51,29,11,8,11
11,122,16,8,16,114,121,7,49,22,40,7,7,7,26,22,11,7,11
11,120,16,12,14,116,117,5,56,22,52,7,4,5,44,30,11,9,11
11,124,26,14,23,120,118,6,63,22,52,8,8,6,44,23,11,8,11
9,119,17,4,4,114,119,4,56,20,53,6,6,4,37,15,9,8,9
11,121,26,8,23,115,119,6,42,21,38,6,6,6,34,28,11,8,11
11,122,18,12,14,115,117,6,42,22,40,6,6,6,21,13,11,7,11
11,117,14,12,14,116,117,7,49,22,39,6,6,7,29,23,11,8,11
9,115,14,10,10,115,117,5,49,16,55,6,6,5,27,23,9,7,9
11,121,16,13,20,117,121,7,63,21,56,7,7,7,30,23,11,7,11
9,117,10,8,10,114,114,5,49,20,56,6,6,5,20,22,9,7,9
11,125,19,10,10,116,115,7,70,22,54,7,7,7,57,27,11,7,11
11,127,31,6,14,115,118,10,42,21,39,6,6,10,37,31,11,8,11
9,117,10,10,10,113,116,4,35,20,41,5,5,4,12,22,9,7,9
11,122,9,14,10,118,116,6,42,22,40,8,8,6,39,21,11,8,11
11,126,31,8,12,114,118,7,70,22,54,7,7,7,53,23,11,7,11
11,120,16,11,12,116,118,8,42,21,39,6,6,8,24,30,11,8,11
9,118,12,8,12,114,122,5,56,20,53,6,6,5,39,22,9,8,9
5,116,11,6,15,115,118,5,42,16,41,7,7,5,20,22,5,9,5
11,125,13,12,14,117,118,7,63,21,54,8,8,7,48,22,11,8,11
11,124,20,14,23,118,121,6,63,22,52,7,7,6,57,29,11,7,11
11,123,7,10,10,117,114,5,63,21,54,7,7,5,58,29,11,7,11
9,117,10,10,10,115,117,4,42,20,39,6,6,4,33,24,9,8,9
11,123,18,12,28,118,126,5,49,22,39,6,6,5,40,21,11,9,11
11,120,23,8,24,115,122,5,70,22,53,6,6,5,55,22,11,8,11
11,123,20,12,12,120,122,6,70,22,52,7,7,6,57,29,11,7,11
11,121,18,12,14,115,117,6,42,22,40,7,7,6,40,25,11,7,11
11,125,30,14,23,119,122,7,56,22,40,8,8,7,59,22,11,8,11
11,122,18,16,22,121,123,7,63,20,55,6,6,7,39,21,11,7,11
9,122,18,14,14,116,117,6,56,20,55,6,6,6,28,20,9,6,9
11,119,22,8,23,115,121,5,42,22,38,6,4,5,49,32,11,8,11
11,122,16,10,20,117,124,6,56,22,39,7,7,6,41,17,11,7,11
9,121,6,10,6,116,116,5,56,20,53,6,6,5,43,21,9,8,9
11,116,4,6,17,111,121,5,28,22,18,6,4,5,20,9,11,8,11
11,125,15,14,21,119,121,6,70,18,53,8,8,6,55,32,11,8,11
11,124,18,12,22,119,127,9,63,20,53,8,8,9,35,19,11,8,11
11,117,4,4,4,116,119,4,21,22,18,6,3,4,12,8,11,8,11
11,123,18,13,20,118,119,7,63,21,56,9,9,7,35,24,11,9,11
11,121,18,10,14,116,118,6,70,18,55,6,6,6,46,24,11,6,11
11,120,15,10,12,114,124,5,49,22,39,7,7,5,41,16,11,9,11
11,122,16,10,16,116,121,8,70,22,56,7,7,8,36,22,11,7,11
9,122,16,8,18,116,122,7,63,20,53,6,6,7,48,24,9,8,9
11,121,14,14,12,117,115,7,49,22,40,7,7,7,27,16,11,7,11
11,123,16,12,14,116,119,8,49,22,40,7,7,8,24,23,11,7,11
11,118,13,6,13,113,118,4,56,22,53,6,6,4,35,30,11,8,11
9,117,12,10,10,114,116,5,35,20,40,6,6,5,14,22,9,8,9
11,123,18,8,11,115,121,7,63,22,53,8,8,7,38,20,11,8,11
11,124,17,8,15,116,120,8,63,22,54,7,7,8,35,30,11,7,11
11,117,10,8,8,113,117,5,56,18,53,5,5,5,32,21,11,8,11
9,118,14,6,14,114,118,6,63,20,53,6,6,6,35,22,9,8,9
11,128,20,12,14,118,121,7,49,21,38,6,6,7,47,31,11,8,11
11,119,22,8,23,115,121,5,42,22,38,6,6,5,49,32,11,8,11
11,127,18,12,12,116,117,6,70,20,55,6,6,6,44,21,11,6,11
11,119,16,13,20,117,119,6,63,22,56,7,7,6,29,23,11,7,11
11,120,14,10,24,118,122,7,70,22,53,7,7,7,41,17,11,7,11
11,122,16,10,22,118,123,7,56,20,53,7,7,7,41,26,11,7,11
11,119,16,12,12,117,123,6,49,22,40,8,8,6,33,23,11,8,11
11,116,10,10,10,115,120,5,42,22,40,7,7,5,19,14,11,7,11
11,117,4,4,4,115,118,4,28,22,25,7,3,4,12,8,11,9,11
11,126,20,14,19,119,126,9,49,22,39,8,8,9,37,21,11,8,11
11,118,4,13,10,116,116,5,42,22,39,7,7,5,26,16,11,9,11
11,120,16,16,21,119,121,7,56,20,55,7,7,7,30,21,11,7,11
9,117,8,6,10,115,115,5,49,20,54,6,6,5,28,28,9,8,9
11,122,16,12,14,117,118,8,42,22,40,8,8,8,21,21,11,8,11
11,118,14,6,14,111,118,6,21,22,18,6,4,6,25,17,11,8,11
9,115,10,8,7,114,114,5,49,20,56,5,5,5,20,23,9,7,9
11,121,15,12,10,118,120,6,63,22,52,8,8,6,41,21,11,8,11
11,121,18,12,14,116,118,7,49,18,39,6,6,7,47,23,11,8,11
11,119,10,8,24,116,122,6,70,22,54,7,7,6,37,23,11,7,11
11,124,18,14,18,119,125,7,70,22,53,7,7,7,51,23,11,7,11
11,119,12,12,12,118,124,8,49,20,39,7,7,8,37,23,11,7,11
11,122,27,10,8,117,115,6,70,22,53,7,7,6,61,22,11,9,11
11,117,13,6,13,115,117,5,42,21,39,6,6,5,21,27,11,8,11
11,120,14,12,22,117,124,7,63,22,52,7,7,7,44,28,11,7,11
11,120,23,8,24,115,121,5,63,22,52,7,4,5,56,28,11,9,11
5,116,11,6,18,115,118,5,42,16,41,7,7,5,20,22,5,9,5
11,121,16,12,20,119,122,9,56,22,56,7,7,9,25,23,11,7,11
11,122,25,6,23,115,118,7,42,21,39,5,5,7,29,31,11,7,11
11,122,27,6,8,113,115,6,35,22,25,7,7,6,34,16,11,9,11
11,124,20,14,14,117,121,6,63,20,55,7,7,6,43,24,11,7,11
11,122,8,10,14,115,116,7,49,22,38,6,6,7,35,20,11,7,11
11,118,14,8,16,115,122,5,56,22,40,6,6,5,31,20,11,8,11
11,121,16,8,12,114,118,5,56,18,41,5,5,5,43,22,11,7,11
11,127,21,10,12,116,116,7,70,18,53,8,8,7,43,17,11,8,11
9,120,14,10,14,115,117,5,70,20,53,7,7,5,53,23,9,9,9
11,124,19,14,14,118,120,9,42,21,38,6,6,9,36,16,11,8,11
11,127,31,8,12,114,118,7,70,22,52,6,6,7,51,29,11,8,11
11,128,20,14,20,121,122,7,63,22,55,7,7,7,44,23,11,7,11
11,118,12,8,12,115,118,7,70,22,54,8,8,7,32,18,11,8,11
11,118,10,8,16,116,120,6,70,22,54,6,6,6,36,21,11,8,11
11,122,16,10,10,117,118,6,56,18,41,5,5,6,37,20,11,7,11
9,122,15,12,12,118,119,5,70,20,53,7,7,5,53,25,9,9,9
11,119,12,6,12,113,119,4,49,22,39,7,7,4,46,21,11,9,11
11,119,16,12,16,117,119,7,70,18,55,8,8,7,44,24,11,8,11
11,125,15,14,12,119,121,6,70,18,53,7,7,6,56,32,11,7,11
11,120,10,6,23,118,120,7,56,20,39,7,7,7,43,22,11,7,11
11,126,22,14,26,120,125,7,63,20,55,6,6,7,41,22,11,6,11
11,122,18,10,14,116,117,8,56,18,39,8,8,8,37,22,11,8,11
11,115,11,11,11,114,119,4,21,22,18,5,4,4,12,8,11,7,11
11,120,16,12,17,119,122,6,63,22,55,7,7,6,45,30,11,8,11
5,118,21,4,10,113,114,6,56,16,55,6,6,6,22,30,5,9,5
11,123,16,6,14,113,118,8,42,22,41,7,7,8,24,22,11,7,11
11,117,12,8,12,114,117,5,63,22,54,8,8,5,39,23,11,8,11
5,116,12,10,10,115,115,5,49,16,41,7,7,5,34,24,5,9,5
11,124,12,12,18,118,123,6,49,22,38,7,7,6,37,21,11,7,11
11,123,16,14,10,117,116,6,70,20,55,7,7,6,45,22,11,7,11
11,118,14,12,14,116,118,6,42,22,40,8,8,6,32,25,11,8,11
11,124,15,10,14,114,118,4,21,22,18,5,5,4,29,13,11,8,11
11,120,25,12,22,117,118,6,42,22,40,9,9,6,37,25,11,9,11
9,120,15,14,16,117,120,6,56,20,55,6,6,6,31,22,9,6,9
11,113,20,6,17,111,116,5,28,22,18,6,4,5,21,23,11,8,11
11,117,14,8,14,115,117,10,49,21,39,6,6,10,27,27,11,8,11
11,118,6,8,11,114,122,5,28,22,17,6,6,5,20,15,11,8,11
11,124,17,8,15,116,120,8,63,22,54,8,8,8,35,30,11,8,11
11,121,15,12,10,117,119,7,49,21,39,6,6,7,31,29,11,8,11
11,121,18,8,22,117,121,6,56,22,39,7,7,6,31,20,11,7,11
11,117,12,6,12,115,120,7,70,22,54,6,6,7,52,32,11,8,11
11,120,14,8,12,119,123,8,49,21,38,5,5,8,26,8,11,7,11
11,116,12,8,12,114,116,5,56,22,54,7,7,5,33,30,11,7,11
11,121,24,12,23,119,121,6,63,22,52,8,8,6,56,33,11,8,11
11,121,7,10,4,116,115,5,35,22,24,7,4,5,30,14,11,9,11
11,122,16,16,18,119,121,7,63,22,54,7,7,7,39,31,11,7,11
11,115,8,6,8,113,115,4,35,22,24,7,3,4,25,8,11,9,11
11,122,27,6,8,113,115,6,35,22,25,7,4,6,35,16,11,9,11
11,119,14,6,14,113,119,4,49,22,38,6,6,4,46,26,11,8,11
9,118,12,6,12,113,118,4,42,20,39,6,6,4,41,24,9,8,9
11,121,14,8,12,115,119,5,49,21,39,5,5,5,42,22,11,7,11
11,118,14,6,14,114,118,5,49,22,40,7,7,5,27,14,11,7,11
11,119,15,8,10,114,117,4,63,22,53,7,7,4,59,28,11,9,11
11,118,12,8,12,114,118,5,56,22,54,8,8,5,34,31,11,8,11
11,125,18,8,8,120,120,6,56,22,52,5,5,6,45,22,11,9,11
11,122,16,10,22,117,124,6,56,22,39,7,7,6,41,17,11,7,11
11,120,25,10,22,118,118,6,42,22,38,6,6,6,37,21,11,8,11
11,122,16,14,14,119,121,10,49,21,40,6,6,10,37,14,11,6,11
11,123,26,27,23,121,122,7,56,18,39,8,8,7,40,21,11,8,11
11,122,18,10,20,116,117,5,63,22,53,7,7,5,57,23,11,9,11
11,124,12,12,14,120,122,7,56,22,53,7,7,7,39,31,11,7,11
11,119,15,12,14,115,117,8,42,18,39,8,8,8,24,20,11,8,11
11,125,28,12,14,117,118,7,56,22,40,8,8,7,40,22,11,8,11
5,123,10,10,8,115,119,5,49,16,41,7,7,5,19,20,5,9,5
11,118,14,6,14,111,118,6,42,22,39,6,6,6,41,30,11,8,11
9,122,16,14,14,117,116,6,56,20,55,7,7,6,37,25,9,7,9
11,117,14,12,23,117,118,7,42,22,40,7,7,7,29,23,11,7,11
11,117,12,8,16,116,121,6,56,22,54,8,8,6,28,22,11,8,11
11,128,20,14,24,120,122,7,63,22,55,5,5,7,39,20,11,5,11
11,119,14,14,25,121,119,6,63,22,53,6,6,6,45,28,11,8,11
11,121,17,8,12,114,117,5,63,22,54,9,9,5,52,27,11,9,11
11,122,10,12,14,117,123,8,49,20,39,8,8,8,38,21,11,8,11
4,119,11,6,10,113,116,3,49,16,53,1,1,3,33,22,4,7,4
5,119,12,6,12,115,119,5,63,16,55,6,6,5,27,27,5,8,5
9,118,11,10,10,115,115,4,35,19,39,5,5,4,29,15,9,7,9
9,118,12,8,12,114,122,5,56,20,53,6,6,5,40,22,9,8,9
11,123,18,14,20,119,121,7,49,21,38,6,6,7,30,15,11,8,11
11,122,18,10,6,113,122,5,49,20,39,7,7,5,39,23,11,9,11
11,126,20,14,14,117,121,6,63,19,55,5,5,6,44,24,11,5,11
11,119,12,12,14,117,119,6,56,22,54,8,8,6,31,22,11,8,11
11,122,18,10,14,121,124,9,63,22,53,8,8,9,46,29,11,8,11
11,125,12,12,8,117,120,6,63,22,54,6,6,6,48,22,11,6,11
11,120,18,10,14,116,117,6,63,18,55,7,7,6,42,24,11,7,11
9,114,8,6,8,111,114,4,49,20,53,5,5,4,26,16,9,7,9
11,113,4,4,4,113,114,4,28,22,24,5,5,4,12,8,11,8,11
11,122,8,10,14,115,116,7,49,22,38,7,7,7,34,20,11,7,11
11,123,17,10,8,117,114,6,63,22,53,6,4,6,63,30,11,9,11
11,122,18,8,15,116,122,8,49,22,40,8,8,8,27,22,11,8,11
11,128,20,14,20,118,128,7,63,20,53,8,8,7,54,30,11,8,11
9,117,12,8,12,114,117,5,70,20,53,5,5,5,38,15,9,7,9
11,121,18,14,12,117,120,7,49,22,40,7,7,7,28,16,11,7,11
11,121,18,12,14,116,118,7,49,18,39,6,6,7,29,22,11,8,11
9,118,12,8,12,112,124,5,56,20,53,6,6,5,40,22,9,8,9
11,118,10,15,12,115,119,6,42,22,40,8,8,6,13,16,11,8,11
11,121,26,8,23,115,120,6,42,21,38,6,6,6,35,28,11,8,11
11,117,10,6,16,114,120,5,70,22,55,6,6,5,42,23,11,8,11
11,122,16,8,12,115,116,5,63,21,54,9,9,5,42,24,11,9,11
11,126,20,18,18,120,121,8,49,18,41,7,7,8,35,20,11,7,11
11,118,12,12,12,117,123,6,70,22,56,5,5,6,36,23,11,8,11
11,124,11,14,14,119,125,9,63,22,53,7,7,9,45,31,11,7,11
11,118,12,12,14,117,122,6,70,22,56,5,5,6,36,23,11,8,11
11,125,22,16,18,119,121,8,49,21,37,5,5,8,38,27,11,7,11
11,124,19,14,18,118,120,9,42,21,38,6,6,9,36,16,11,8,11
11,123,18,14,16,120,127,8,70,22,55,7,7,8,45,23,11,5,11
11,118,12,8,12,114,118,5,56,22,54,8,8,5,33,31,11,8,11
11,117,12,10,10,113,115,5,28,22,25,6,6,5,14,7,11,8,11
11,123,18,8,9,115,121,7,63,22,53,8,8,7,38,20,11,8,11
11,119,22,8,23,115,121,5,42,22,38,6,4,5,49,32,11,8,11
11,120,16,12,6,116,117,5,56,22,52,7,7,5,44,30,11,9,11
11,121,16,8,16,117,126,7,63,22,52,7,7,7,34,15,11,7,11
11,117,13,6,13,115,117,5,42,21,39,6,6,5,21,27,11,8,11
11,123,16,10,10,116,122,5,49,22,38,6,4,5,57,30,11,8,11
11,118,12,6,13,115,118,7,42,22,40,8,8,7,23,23,11,8,11
11,119,9,6,10,117,116,5,56,18,41,5,5,5,30,14,11,7,11
11,124,16,8,14,116,121,7,70,22,53,7,7,7,37,16,11,7,11
11,124,18,14,20,119,124,6,49,22,38,7,7,6,49,23,11,7,11
11,123,16,16,20,120,123,7,49,22,39,6,6,7,31,15,11,8,11
5,116,12,10,10,115,115,5,49,16,41,7,7,5,14,22,5,9,5
11,120,25,10,12,116,116,7,56,22,54,8,8,7,30,16,11,8,11
11,124,27,10,10,116,115,5,56,22,53,6,6,5,50,30,11,8,11
11,117,5,4,4,115,118,4,56,22,53,7,3,4,29,26,11,9,11
11,126,8,8,8,116,121,8,42,22,39,8,8,8,37,22,11,8,11
11,118,14,8,16,115,121,5,56,22,40,6,6,5,32,20,11,8,11
11,124,21,10,10,114,116,9,49,21,39,9,9,9,44,23,11,9,11
11,126,16,14,16,121,121,7,63,22,55,6,6,7,40,22,11,7,11
11,121,23,8,24,114,122,5,56,22,39,6,6,5,55,22,11,8,11
11,117,14,10,14,115,117,7,56,22,54,7,7,7,39,23,11,7,11
5,116,12,10,10,115,115,5,49,16,41,7,7,5,34,24,5,9,5
9,122,16,12,11,118,118,6,49,20,55,6,6,6,21,21,9,7,9
11,117,14,6,14,114,117,5,42,18,41,5,5,5,32,24,11,7,11
11,118,6,8,6,114,121,5,63,22,52,7,7,5,35,28,11,9,11
11,121,23,10,11,116,117,6,49,22,40,7,7,6,24,23,11,7,11
9,115,12,6,17,114,118,5,49,20,55,6,6,5,20,24,9,8,9
11,118,5,4,4,113,116,4,35,22,25,6,4,4,23,8,11,8,11
11,121,16,10,10,117,118,5,56,18,53,6,6,5,37,31,11,8,11
11,123,14,14,14,120,121,7,49,22,39,6,6,7,34,15,11,8,11
11,122,16,10,18,117,124,6,49,22,38,7,7,6,31,19,11,7,11
9,114,10,4,10,113,114,6,49,20,55,6,6,6,20,23,9,8,9
11,123,16,14,22,120,121,8,63,22,56,7,7,8,34,22,11,7,11
11,120,24,6,23,115,118,7,42,21,39,5,5,7,23,9,11,7,11
9,123,18,10,14,115,116,7,56,20,39,7,7,7,42,18,9,7,9
11,120,11,10,25,118,121,7,49,22,38,8,8,7,46,23,11,8,11
11,122,16,12,14,115,124,5,56,22,52,7,7,5,43,30,11,9,11
11,118,14,6,14,115,118,6,56,18,39,5,5,6,39,15,11,7,11
9,120,14,10,14,115,120,5,70,20,53,7,7,5,53,23,9,9,9
9,115,12,6,10,114,118,5,49,20,55,6,6,5,20,24,9,8,9
11,117,14,12,24,117,117,7,42,22,40,8,8,7,17,23,11,8,11
11,120,6,8,8,114,119,4,56,22,52,6,4,4,44,33,11,8,11
11,120,25,12,6,117,119,6,49,22,40,8,8,6,32,23,11,8,11
11,121,14,12,14,115,117,9,49,18,41,5,5,9,24,13,11,7,11
11,121,14,15,22,116,121,8,42,22,41,9,9,8,24,22,11,9,11
11,119,12,8,10,115,115,4,49,22,39,5,5,4,49,30,11,7,11
11,123,16,16,18,121,124,7,63,22,54,7,7,7,43,23,11,7,11
11,118,14,6,14,113,118,6,56,22,53,7,4,6,40,30,11,9,11
11,117,14,10,12,115,117,5,35,18,25,5,5,5,26,13,11,8,11
11,122,16,8,16,116,122,7,63,21,54,8,8,7,40,21,11,8,11
11,127,12,12,24,119,130,7,63,22,54,8,8,7,42,21,11,8,11
5,123,10,10,6,115,120,5,49,16,41,7,7,5,19,20,5,9,5
11,121,15,11,17,116,118,6,49,21,41,6,6,6,25,23,11,8,11
11,121,15,11,17,116,118,6,49,21,41,6,6,6,24,23,11,8,11
11,127,18,12,12,116,117,6,70,20,55,7,7,6,44,21,11,7,11
11,122,16,14,18,118,125,7,56,20,53,7,7,7,33,31,11,7,11
11,124,27,10,10,116,115,5,63,22,54,9,9,5,51,31,11,9,11
11,123,16,12,14,118,122,9,56,22,56,7,7,9,31,24,11,7,11
11,119,12,12,14,117,120,6,63,22,54,9,9,6,31,22,11,9,11
11,118,13,8,12,113,122,3,49,21,39,5,5,3,61,30,11,7,11
11,120,16,10,14,117,118,6,42,21,39,6,6,6,37,29,11,7,11
11,123,16,10,14,116,122,5,49,22,38,6,4,5,57,30,11,8,11
11,120,18,16,20,119,120,8,49,20,39,7,7,8,33,14,11,7,11
