qiskit,shp_reduced,gleinig,topdown,dcsp,bdsp,lowrank,baa,merge,cvoqram,pivot,isometry,svd,ucg
502,2939,1523,1004,2366,1387,442,442,1523,2006,14644,502,557,502
502,2875,1487,1004,2198,1369,441,441,1487,1882,13536,502,556,502
502,2832,1525,1004,2205,1349,442,442,1525,2004,14213,502,557,502
502,3105,1453,1004,2254,1388,441,441,1453,2015,13760,502,557,502
502,3231,1489,1004,2128,1386,442,442,1489,1959,14215,502,556,502
502,3063,1506,1004,2156,1398,441,441,1506,1815,14204,502,556,502
502,3023,1537,1004,2072,1404,442,442,1537,2055,13789,502,556,502
502,3162,1455,1004,2093,1370,442,442,1455,1971,13529,502,557,502
502,3142,1542,1004,2191,1393,441,441,1542,1858,13525,502,557,502
502,3146,1558,1004,2226,1398,441,441,1558,1895,13983,502,557,502
502,2906,1497,1004,2191,1398,441,441,1497,1874,12862,502,557,502
502,3030,1543,1004,2198,1368,442,442,1543,1962,13766,502,556,502
502,2634,1462,1004,2212,1382,441,441,1462,1930,14643,502,557,502
502,2996,1473,1004,2191,1314,441,441,1473,2019,15088,502,556,502
502,2899,1484,1004,2135,1400,442,442,1484,1887,12639,502,556,502
502,3092,1516,1004,2233,1385,442,442,1516,1865,14416,502,557,502
502,3093,1501,1004,2261,1387,442,442,1501,1856,13093,502,556,502
502,2968,1633,1004,2177,1401,442,442,1633,1873,13976,502,557,502
502,2925,1501,1004,2268,1395,442,442,1501,2025,14412,502,557,502
502,2986,1472,1004,2233,1427,441,441,1472,1831,13759,502,556,502
502,2676,1418,1004,2205,1348,442,442,1418,1890,14876,502,556,502
502,3090,1524,1004,2226,1403,442,442,1524,1911,14860,502,557,502
502,2828,1629,1004,2380,1395,441,441,1629,1961,13309,502,557,502
502,3036,1492,1004,2296,1346,441,441,1492,1871,15087,502,557,502
502,3208,1519,1004,2296,1384,442,442,1519,1964,13740,502,557,502
502,2728,1491,1004,2261,1387,441,441,1491,1908,15095,502,556,502
502,3299,1519,1004,2254,1417,441,441,1519,2009,14424,502,556,502
502,2827,1393,1004,2121,1381,441,441,1393,1796,13973,502,557,502
502,2872,1567,1004,2212,1361,441,441,1567,1842,13734,502,557,502
502,3181,1498,1004,2254,1287,442,442,1498,2021,15552,502,556,502
502,2831,1459,1004,2254,1403,442,442,1459,1832,13092,502,557,502
502,2952,1550,1004,2219,1392,442,442,1550,1889,11517,502,556,502
502,3133,1588,1004,2065,1394,441,441,1588,1771,13319,502,557,502
502,3124,1475,1004,2303,1403,441,441,1475,1990,13316,502,556,502
502,2823,1502,1004,2282,1379,442,442,1502,1934,13068,502,556,502
502,3246,1498,1004,2121,1401,442,442,1498,1978,14437,502,556,502
502,2912,1453,1004,2268,1367,441,441,1453,1918,11956,502,557,502
502,2915,1472,1004,2226,1381,441,441,1472,1892,12394,502,556,502
502,2946,1514,1004,2198,1390,442,442,1514,1987,13108,502,556,502
502,2724,1540,1004,2177,1380,442,442,1540,1907,15096,502,557,502
502,3049,1548,1004,2268,1366,441,441,1548,1873,13308,502,556,502
502,2969,1468,1004,2366,1411,442,442,1468,1866,13085,502,556,502
502,2962,1568,1004,2352,1410,442,442,1568,1853,13754,502,557,502
502,2836,1432,1004,2170,1396,442,442,1432,1791,12860,502,557,502
502,3110,1464,1004,2240,1367,441,441,1464,1926,14183,502,556,502
502,3006,1480,1004,2149,1402,442,442,1480,1835,14207,502,557,502
502,3210,1556,1004,2128,1404,442,442,1556,1826,12185,502,556,502
502,2783,1531,1004,2317,1399,441,441,1531,1933,13761,502,557,502
502,2910,1558,1004,2240,1389,442,442,1558,1923,13976,502,556,502
502,3031,1494,1004,2296,1371,441,441,1494,1908,11973,502,557,502
502,3278,1488,1004,2247,1396,441,441,1488,1887,12203,502,557,502
502,2910,1475,1004,2198,1406,442,442,1475,1929,13769,502,556,502
502,2939,1466,1004,2261,1375,441,441,1466,1981,13978,502,557,502
502,2976,1354,1004,2338,1385,441,441,1354,1934,13089,502,556,502
502,2981,1470,1004,2121,1321,442,442,1470,1923,13754,502,556,502
502,2673,1464,1004,2163,1323,442,442,1464,1988,13753,502,556,502
502,2956,1503,1004,2149,1394,441,441,1503,1881,14205,502,556,502
502,2954,1610,1004,2184,1313,442,442,1610,1978,13097,502,557,502
502,3080,1545,1004,2261,1389,442,442,1545,1753,13092,502,556,502
502,2948,1487,1004,2212,1406,442,442,1487,1953,13977,502,556,502
502,2559,1465,1004,2177,1312,442,442,1465,1811,13978,502,556,502
502,2749,1389,1004,2268,1380,441,441,1389,1988,13520,502,557,502
502,2801,1555,1004,2128,1387,441,441,1555,1907,13302,502,557,502
502,2874,1462,1004,2247,1403,441,441,1462,1988,13521,502,557,502
502,2917,1463,1004,2443,1416,442,442,1463,1923,14634,502,557,502
502,2695,1459,1004,2254,1417,441,441,1459,2016,12641,502,557,502
502,2672,1478,1004,2149,1376,442,442,1478,1767,12644,502,556,502
502,3006,1487,1004,2114,1332,442,442,1487,1883,14008,502,556,502
502,2846,1589,1004,2191,1390,442,442,1589,1961,14889,502,557,502
502,2931,1466,1004,2247,1422,442,442,1466,1931,13075,502,557,502
502,3079,1465,1004,2184,1386,441,441,1465,1883,13084,502,557,502
502,3026,1595,1004,2226,1334,442,442,1595,1855,13538,502,557,502
502,2965,1591,1004,2261,1397,441,441,1591,1935,13755,502,556,502
502,3077,1425,1004,2198,1408,442,442,1425,1729,12854,502,556,502
502,2890,1510,1004,2408,1412,442,442,1510,1891,13083,502,556,502
502,3088,1511,1004,2079,1404,442,442,1511,1905,16228,502,556,502
502,2825,1497,1004,2030,1402,442,442,1497,1904,14651,502,556,502
502,2929,1542,1004,2352,1383,441,441,1542,1894,13539,502,557,502
502,2789,1478,1004,2303,1376,441,441,1478,2041,14215,502,557,502
502,3337,1532,1004,2317,1382,441,441,1532,1925,14660,502,557,502
502,2616,1606,1004,2128,1394,441,441,1606,1920,14207,502,556,502
502,2885,1474,1004,2198,1385,442,442,1474,1890,12176,502,557,502
502,2924,1576,1004,2240,1399,441,441,1576,1902,13059,502,556,502
502,2797,1549,1004,2212,1348,441,441,1549,1849,12189,502,556,502
502,2907,1555,1004,2240,1402,442,442,1555,1940,13294,502,557,502
502,3086,1450,1004,2163,1332,442,442,1450,2010,14445,502,556,502
502,3235,1332,1004,2198,1343,441,441,1332,1894,14439,502,557,502
502,2995,1502,1004,2212,1356,442,442,1502,1910,13094,502,557,502
502,2836,1523,1004,2422,1407,441,441,1523,2081,13996,502,556,502
502,3093,1668,1004,2338,1376,442,442,1668,1992,14213,502,556,502
502,2900,1521,1004,2345,1373,441,441,1521,1928,14206,502,556,502
502,2986,1505,1004,2275,1385,442,442,1505,1932,14209,502,557,502
502,3021,1495,1004,2275,1361,442,442,1495,2000,14219,502,557,502
502,3118,1445,1004,2170,1399,441,441,1445,1859,12851,502,557,502
502,2936,1443,1004,2331,1386,442,442,1443,1900,13308,502,557,502
502,2900,1495,1004,2191,1404,442,442,1495,1933,13084,502,557,502
502,2902,1477,1004,2394,1426,442,442,1477,2156,13955,502,557,502
502,3113,1522,1004,2254,1371,441,441,1522,1830,13305,502,556,502
502,2794,1554,1004,2184,1420,442,442,1554,1856,13995,502,556,502
502,3027,1424,1004,2352,1402,441,441,1424,1952,15311,502,557,502
502,3026,1439,1004,2296,1400,441,441,1439,2013,14853,502,556,502
502,3290,1574,1004,2261,1380,441,441,1574,1900,14881,502,556,502
502,2996,1571,1004,2387,1385,441,441,1571,1936,13752,502,556,502
502,2972,1388,1004,2219,1383,441,441,1388,2019,13765,502,557,502
502,2911,1491,1004,2247,1370,442,442,1491,1820,13101,502,557,502
502,2810,1545,1004,2254,1386,441,441,1545,1899,12863,502,557,502
502,2915,1503,1004,2170,1352,442,442,1503,1834,13530,502,556,502
502,2990,1507,1004,2135,1387,441,441,1507,1791,13988,502,556,502
502,3219,1626,1004,2240,1378,441,441,1626,1858,13538,502,556,502
502,2824,1448,1004,2198,1400,442,442,1448,1950,10625,502,557,502
502,3254,1525,1004,2170,1399,442,442,1525,1911,14209,502,557,502
502,2993,1570,1004,2219,1383,442,442,1570,1809,13985,502,557,502
502,3166,1432,1004,2149,1334,441,441,1432,1789,12646,502,557,502
502,2923,1410,1004,2240,1379,441,441,1410,1924,13319,502,557,502
502,3080,1520,1004,2226,1404,441,441,1520,1959,14198,502,557,502
502,2880,1561,1004,2240,1395,441,441,1561,1776,13967,502,557,502
502,2902,1481,1004,2156,1387,442,442,1481,1957,13769,502,556,502
502,3175,1495,1004,2331,1403,442,442,1495,1891,13532,502,556,502
502,3227,1463,1004,2254,1411,441,441,1463,1868,13737,502,557,502
502,3105,1436,1004,2198,1411,441,441,1436,1865,13540,502,557,502
502,3357,1460,1004,2240,1390,441,441,1460,1932,13977,502,556,502
502,2845,1473,1004,2282,1390,442,442,1473,1985,14424,502,556,502
502,2745,1453,1004,2331,1402,442,442,1453,2004,14423,502,557,502
502,2972,1601,1004,2296,1371,442,442,1601,1917,13981,502,556,502
502,2911,1538,1004,2296,1365,442,442,1538,1929,13297,502,556,502
502,2755,1499,1004,2184,1371,441,441,1499,1870,12414,502,557,502
502,3036,1470,1004,2261,1381,441,441,1470,1840,12641,502,557,502
502,2803,1503,1004,2268,1394,442,442,1503,1904,12404,502,556,502
502,3066,1527,1004,2261,1388,441,441,1527,1884,13763,502,556,502
502,3048,1454,1004,2219,1360,441,441,1454,1856,14866,502,556,502
502,2744,1301,1004,2205,1380,441,441,1301,1974,14425,502,557,502
502,2915,1506,1004,2177,1395,441,441,1506,1935,15783,502,557,502
502,3006,1471,1004,2114,1377,442,442,1471,1844,13311,502,557,502
502,3120,1424,1004,2016,1396,442,442,1424,1694,13293,502,556,502
502,3101,1457,1004,2121,1384,442,442,1457,1769,12635,502,557,502
502,2842,1498,1004,2149,1400,442,442,1498,1977,14650,502,556,502
502,3018,1621,1004,2359,1362,441,441,1621,1897,13982,502,557,502
502,3074,1491,1004,2170,1404,442,442,1491,1948,14406,502,556,502
502,3106,1426,1004,2198,1412,442,442,1426,2041,13983,502,556,502
502,3029,1511,1004,2457,1373,441,441,1511,2003,12856,502,556,502
502,2893,1506,1004,2142,1384,442,442,1506,1846,12872,502,557,502
502,3298,1501,1004,2296,1380,442,442,1501,1838,13304,502,556,502
502,3081,1468,1004,2135,1392,441,441,1468,1703,13539,502,557,502
502,2941,1500,1004,2289,1402,442,442,1500,2006,12632,502,557,502
502,2882,1391,1004,2191,1392,441,441,1391,1727,12853,502,556,502
502,2945,1385,1004,2261,1384,441,441,1385,2025,15327,502,557,502
502,2748,1397,1004,2170,1392,441,441,1397,1890,13966,502,557,502
502,3019,1542,1004,2184,1404,441,441,1542,1960,13960,502,557,502
502,3342,1468,1004,2219,1388,441,441,1468,1890,11737,502,556,502
502,3114,1534,1004,2254,1352,441,441,1534,1899,13757,502,556,502
502,3050,1631,1004,2226,1377,442,442,1631,1914,13768,502,556,502
502,2916,1493,1004,2247,1403,441,441,1493,1733,13082,502,556,502
502,3306,1601,1004,2240,1397,442,442,1601,1849,13322,502,557,502
502,2766,1443,1004,2331,1391,441,441,1443,1939,13542,502,556,502
502,3092,1608,1004,2331,1396,441,441,1608,1969,14876,502,557,502
502,3103,1532,1004,2324,1383,442,442,1532,1989,12641,502,556,502
502,2862,1520,1004,2373,1394,442,442,1520,1930,13522,502,556,502
502,2822,1483,1004,2114,1268,442,442,1483,1947,15322,502,557,502
502,2887,1524,1004,2268,1395,442,442,1524,1880,13975,502,557,502
502,2712,1396,1004,2282,1389,441,441,1396,2010,14656,502,556,502
502,2770,1459,1004,2198,1388,441,441,1459,1757,14431,502,557,502
502,3205,1499,1004,2352,1379,441,441,1499,1942,13756,502,556,502
502,3073,1461,1004,2261,1375,442,442,1461,1875,13526,502,557,502
502,3257,1555,1004,2408,1381,441,441,1555,2031,12860,502,556,502
502,3255,1534,1004,2205,1402,442,442,1534,1850,14433,502,556,502
502,2848,1568,1004,2198,1397,441,441,1568,1889,12640,502,556,502
502,2958,1443,1004,2177,1355,441,441,1443,1921,14204,502,556,502
502,3033,1400,1004,2156,1397,442,442,1400,1975,13988,502,556,502
502,2939,1533,1004,2254,1406,441,441,1533,1968,13303,502,557,502
502,2861,1445,1004,2226,1407,442,442,1445,2008,13745,502,557,502
502,3133,1488,1004,2058,1387,442,442,1488,1933,13984,502,557,502
502,2982,1477,1004,2142,1385,441,441,1477,1880,13747,502,556,502
502,2918,1480,1004,2268,1414,442,442,1480,1946,13541,502,556,502
502,3021,1550,1004,2191,1363,441,441,1550,1919,14426,502,556,502
502,2880,1459,1004,2240,1408,441,441,1459,1961,13314,502,557,502
502,2885,1452,1004,2268,1411,441,441,1452,1915,13985,502,557,502
502,3054,1506,1004,2373,1402,441,441,1506,1934,13979,502,556,502
502,2989,1484,1004,2275,1395,441,441,1484,1940,14872,502,557,502
502,3144,1520,1004,2275,1404,442,442,1520,1987,12870,502,557,502
502,3010,1548,1004,2254,1406,442,442,1548,1947,12645,502,556,502
502,2768,1558,1004,2051,1300,441,441,1558,1917,14222,502,557,502
502,2887,1508,1004,2345,1378,441,441,1508,1961,11300,502,557,502
502,3139,1496,1004,2149,1388,441,441,1496,1910,14883,502,556,502
502,3049,1615,1004,2310,1386,442,442,1615,1892,13963,502,557,502
502,2898,1400,1004,2100,1374,441,441,1400,1859,12641,502,556,502
502,3120,1539,1004,2226,1370,441,441,1539,1925,13536,502,556,502
502,2974,1441,1004,2198,1404,442,442,1441,1934,15108,502,556,502
502,2863,1574,1004,2261,1366,441,441,1574,2060,14437,502,556,502
502,3284,1561,1004,2226,1380,442,442,1561,1868,12637,502,556,502
502,2932,1452,1004,2289,1372,441,441,1452,2067,14863,502,557,502
502,2929,1522,1004,2268,1405,441,441,1522,1848,13318,502,556,502
502,3010,1480,1004,2205,1372,441,441,1480,1930,13297,502,556,502
502,2874,1469,1004,2219,1322,442,442,1469,2021,15560,502,556,502
502,2885,1604,1004,2191,1386,442,442,1604,1855,13528,502,557,502
502,2824,1531,1004,2198,1314,441,441,1531,1919,13975,502,556,502
502,3078,1463,1004,2121,1396,441,441,1463,1760,12872,502,557,502
502,3109,1591,1004,2254,1383,442,442,1591,1929,15311,502,556,502
502,2940,1521,1004,2310,1372,441,441,1521,1933,14201,502,557,502
502,3131,1558,1004,2114,1397,441,441,1558,1835,13546,502,557,502
502,3192,1535,1004,2226,1385,441,441,1535,1946,13307,502,557,502
502,3099,1458,1004,2352,1401,441,441,1458,2002,14867,502,556,502
502,2780,1526,1004,2212,1387,441,441,1526,1914,13301,502,557,502
502,3029,1478,1004,2345,1402,441,441,1478,1941,13077,502,556,502
502,2905,1534,1004,2282,1381,442,442,1534,1781,12847,502,556,502
502,2808,1484,1004,2380,1402,441,441,1484,1956,13275,502,556,502
502,3150,1458,1004,2156,1298,442,442,1458,2010,12864,502,556,502
502,3128,1508,1004,2275,1380,441,441,1508,1935,14438,502,557,502
502,2703,1429,1004,2065,1371,442,442,1429,1824,13965,502,557,502
502,2883,1584,1004,2268,1408,441,441,1584,1941,13518,502,556,502
502,3136,1563,1004,2331,1384,441,441,1563,1949,12852,502,556,502
502,2959,1457,1004,2233,1413,442,442,1457,1928,12643,502,557,502
502,3199,1416,1004,2275,1395,441,441,1416,1816,13543,502,556,502
502,3139,1572,1004,2184,1413,442,442,1572,1858,14411,502,557,502
502,2948,1466,1004,2205,1396,441,441,1466,1900,13983,502,556,502
502,3014,1584,1004,2233,1407,442,442,1584,2066,12637,502,556,502
502,3143,1359,1004,2261,1339,441,441,1359,1863,13319,502,556,502
502,2819,1559,1004,2114,1382,442,442,1559,1826,13746,502,556,502
502,2800,1442,1004,2310,1403,442,442,1442,1875,13532,502,557,502
502,2936,1536,1004,2226,1389,442,442,1536,1957,13307,502,557,502
502,3139,1470,1004,2121,1397,442,442,1470,1856,14188,502,557,502
502,2886,1591,1004,2226,1377,442,442,1591,1885,12866,502,556,502
502,2856,1479,1004,2345,1374,442,442,1479,1991,14672,502,556,502
502,2906,1483,1004,2296,1387,442,442,1483,1929,14401,502,557,502
502,2736,1531,1004,2289,1412,442,442,1531,1936,13969,502,556,502
502,2866,1555,1004,2191,1388,442,442,1555,1903,14665,502,557,502
502,2634,1565,1004,2261,1312,441,441,1565,1939,13327,502,557,502
502,3029,1504,1004,2296,1395,441,441,1504,1919,14654,502,556,502
502,2883,1580,1004,2247,1411,442,442,1580,2030,14194,502,556,502
502,3141,1452,1004,2170,1374,442,442,1452,1829,13764,502,557,502
502,2983,1492,1004,1988,1312,441,441,1492,1829,13744,502,556,502
502,3293,1558,1004,2268,1390,442,442,1558,1929,13538,502,556,502
502,3266,1475,1004,2261,1404,442,442,1475,1825,12633,502,556,502
502,3293,1467,1004,2163,1395,442,442,1467,1890,13299,502,557,502
502,3128,1399,1004,2317,1382,441,441,1399,1885,13748,502,557,502
502,2902,1427,1004,2233,1396,442,442,1427,1958,13511,502,557,502
502,3138,1539,1004,2282,1381,441,441,1539,1917,11737,502,557,502
502,2742,1636,1004,2177,1414,441,441,1636,1913,13073,502,556,502
502,3125,1500,1004,2289,1398,441,441,1500,1974,14208,502,556,502
502,2947,1486,1004,2212,1405,441,441,1486,2024,15114,502,557,502
502,2866,1609,1004,2212,1381,442,442,1609,2005,13968,502,557,502
502,3103,1564,1004,2303,1397,441,441,1564,1874,13993,502,557,502
502,3149,1574,1004,2219,1394,441,441,1574,1889,13980,502,557,502
502,3036,1491,1004,2114,1403,441,441,1491,1882,14438,502,556,502
502,3185,1532,1004,2177,1374,441,441,1532,1938,13537,502,557,502
502,3119,1541,1004,2394,1391,442,442,1541,1922,12637,502,556,502
502,2986,1547,1004,2359,1394,441,441,1547,1990,14219,502,556,502
502,3303,1357,1004,2338,1382,442,442,1357,1822,13084,502,557,502
502,3163,1538,1004,2436,1416,441,441,1538,1967,13993,502,556,502
502,3138,1533,1004,2212,1402,442,442,1533,1843,13110,502,557,502
502,3024,1531,1004,2282,1379,441,441,1531,1900,13760,502,557,502
502,3121,1550,1004,2177,1385,442,442,1550,1816,13317,502,556,502
502,2972,1628,1004,2205,1394,442,442,1628,1835,14199,502,556,502
502,3086,1432,1004,2296,1396,441,441,1432,1950,13989,502,557,502
502,2902,1521,1004,2135,1410,442,442,1521,1884,12625,502,556,502
502,2737,1454,1004,2303,1374,442,442,1454,1932,13963,502,556,502
502,3158,1598,1004,2324,1365,441,441,1598,1976,13752,502,557,502
502,2924,1459,1004,2184,1403,442,442,1459,1851,13992,502,557,502
502,3095,1414,1004,2352,1373,441,441,1414,1981,13072,502,557,502
502,2925,1567,1004,2177,1399,441,441,1567,1910,14200,502,556,502
502,3007,1536,1004,2198,1392,441,441,1536,1835,13519,502,557,502
502,3007,1367,1004,2394,1359,442,442,1367,2049,13757,502,557,502
502,3184,1441,1004,2289,1425,442,442,1441,2035,13333,502,556,502
502,2886,1498,1004,2198,1396,442,442,1498,1814,13772,502,557,502
502,3015,1541,1004,2079,1381,442,442,1541,1815,12205,502,557,502
502,3068,1439,1004,2198,1395,442,442,1439,1721,11757,502,557,502
502,3225,1488,1004,2212,1378,442,442,1488,1727,12407,502,557,502
502,2723,1561,1004,2163,1402,442,442,1561,1932,14399,502,556,502
502,3051,1477,1004,2373,1418,441,441,1477,1919,13768,502,557,502
502,3300,1439,1004,2282,1398,441,441,1439,1937,16210,502,557,502
502,2564,1536,1004,2128,1364,442,442,1536,1973,13752,502,557,502
502,2955,1560,1004,2233,1370,442,442,1560,1909,13522,502,556,502
502,3072,1480,1004,2219,1341,441,441,1480,2078,14202,502,556,502
502,3110,1547,1004,2289,1394,441,441,1547,2004,14435,502,556,502
502,3119,1557,1004,2289,1393,441,441,1557,1966,14879,502,556,502
502,2917,1552,1004,2247,1363,442,442,1552,1833,12440,502,556,502
502,2738,1529,1004,2163,1389,441,441,1529,1854,13766,502,556,502
502,2982,1456,1004,2205,1295,442,442,1456,1941,13963,502,556,502
502,3056,1423,1004,2100,1344,442,442,1423,1773,13297,502,557,502
502,3080,1467,1004,2128,1400,442,442,1467,1910,12641,502,557,502
502,2925,1487,1004,2296,1384,442,442,1487,1920,13960,502,557,502
502,2930,1622,1004,2296,1385,441,441,1622,1886,13299,502,556,502
502,2885,1407,1004,2240,1378,441,441,1407,1823,11972,502,556,502
502,2850,1499,1004,2240,1388,442,442,1499,1821,13975,502,557,502
502,2951,1508,1004,2219,1381,442,442,1508,1819,14419,502,557,502
502,2999,1453,1004,2331,1376,442,442,1453,1961,13977,502,556,502
502,3123,1458,1004,2198,1397,441,441,1458,1859,12857,502,557,502
502,2963,1487,1004,2261,1390,441,441,1487,1949,13518,502,556,502
502,2984,1530,1004,2086,1396,442,442,1530,1814,13757,502,556,502
502,2907,1580,1004,2177,1404,442,442,1580,1968,13980,502,556,502
502,3085,1617,1004,2331,1386,442,442,1617,1934,14212,502,557,502
502,3136,1453,1004,2163,1406,441,441,1453,1854,13091,502,557,502
502,3015,1485,1004,2310,1375,441,441,1485,1870,13761,502,556,502
502,2875,1543,1004,2156,1408,441,441,1543,1939,13318,502,557,502
502,2944,1485,1004,2268,1404,442,442,1485,1890,13298,502,557,502
502,3019,1556,1004,2163,1381,441,441,1556,1954,14660,502,557,502
502,2970,1592,1004,2177,1399,442,442,1592,1830,13303,502,556,502
502,2972,1596,1004,2296,1389,441,441,1596,1942,12860,502,557,502
502,2911,1384,1004,2198,1387,441,441,1384,2005,13981,502,557,502
502,2987,1508,1004,2310,1376,441,441,1508,1931,13975,502,557,502
502,3163,1491,1004,2156,1393,442,442,1491,1743,13541,502,557,502
502,3206,1526,1004,2268,1395,441,441,1526,1877,14422,502,556,502
502,2963,1526,1004,2268,1398,441,441,1526,2036,12627,502,557,502
502,2871,1538,1004,2219,1360,441,441,1538,1936,13093,502,556,502
502,2828,1643,1004,2289,1394,442,442,1643,1964,14864,502,556,502
502,3146,1458,1004,2394,1391,441,441,1458,2058,15104,502,556,502
502,2983,1510,1004,2289,1404,442,442,1510,1977,13768,502,556,502
502,3061,1527,1004,2198,1360,441,441,1527,1915,14656,502,557,502
502,3243,1549,1004,2401,1380,442,442,1549,1949,14424,502,557,502
502,2861,1521,1004,2107,1344,441,441,1521,1910,14215,502,556,502
502,2930,1533,1004,2317,1407,441,441,1533,1801,13527,502,557,502
502,2969,1510,1004,2163,1402,441,441,1510,1823,13753,502,556,502
502,3076,1451,1004,2359,1391,442,442,1451,1948,13517,502,557,502
502,2903,1352,1004,2478,1355,442,442,1352,2052,13985,502,556,502
502,3196,1521,1004,2296,1390,442,442,1521,1996,13979,502,556,502
502,2991,1475,1004,2240,1389,442,442,1475,2019,14855,502,557,502
502,2811,1510,1004,2261,1390,442,442,1510,1972,13545,502,557,502
502,2958,1436,1004,2226,1371,441,441,1436,1880,12883,502,556,502
502,2828,1475,1004,2331,1338,442,442,1475,1807,12865,502,556,502
502,3143,1467,1004,2240,1360,442,442,1467,1755,12863,502,557,502
502,2957,1398,1004,2226,1394,442,442,1398,1947,15107,502,556,502
502,2945,1457,1004,2324,1406,441,441,1457,1856,13538,502,556,502
502,3087,1489,1004,2198,1407,441,441,1489,1912,14204,502,557,502
502,3027,1508,1004,2296,1396,441,441,1508,1834,13321,502,557,502
502,3358,1552,1004,2331,1388,442,442,1552,1840,13516,502,557,502
502,3118,1564,1004,2352,1397,442,442,1564,1957,14222,502,556,502
502,2822,1477,1004,2163,1406,442,442,1477,1882,15098,502,556,502
502,2888,1534,1004,2268,1399,442,442,1534,1941,12646,502,556,502
502,3108,1585,1004,2114,1393,442,442,1585,1827,13097,502,557,502
502,3120,1336,1004,2219,1397,441,441,1336,1927,13738,502,556,502
502,2820,1586,1004,2149,1387,442,442,1586,1792,13076,502,557,502
502,2692,1524,1004,2254,1403,442,442,1524,1970,13765,502,556,502
502,2838,1465,1004,2240,1395,441,441,1465,1858,13304,502,557,502
502,2896,1604,1004,2261,1382,441,441,1604,1905,13091,502,556,502
502,3230,1512,1004,2261,1407,442,442,1512,1884,12420,502,556,502
502,2778,1515,1004,2149,1377,441,441,1515,1937,14208,502,557,502
502,3062,1507,1004,2275,1376,441,441,1507,1849,13527,502,557,502
502,2616,1639,1004,2226,1381,441,441,1639,1929,13542,502,557,502
502,2776,1547,1004,2261,1407,441,441,1547,1950,14623,502,557,502
502,3079,1454,1004,2079,1388,441,441,1454,1779,14445,502,556,502
502,2834,1401,1004,2198,1411,442,442,1401,2031,13744,502,557,502
502,3047,1489,1004,2177,1386,441,441,1489,1924,14417,502,557,502
502,3152,1543,1004,2247,1388,442,442,1543,1958,14198,502,556,502
502,3155,1546,1004,2345,1402,441,441,1546,1920,15332,502,556,502
502,3061,1505,1004,2219,1410,441,441,1505,1875,14437,502,556,502
502,2940,1349,1004,2408,1412,442,442,1349,1989,12887,502,557,502
502,3128,1475,1004,2100,1390,442,442,1475,1827,11967,502,557,502
502,2941,1640,1004,2219,1381,442,442,1640,1970,14195,502,557,502
502,2792,1490,1004,2135,1403,441,441,1490,1908,13315,502,556,502
502,2883,1501,1004,2226,1365,441,441,1501,1987,13992,502,557,502
502,2764,1551,1004,2226,1415,441,441,1551,1887,13517,502,557,502
502,3078,1545,1004,2303,1389,441,441,1545,1891,13545,502,556,502
502,2757,1488,1004,2387,1369,442,442,1488,1841,13750,502,557,502
502,2926,1483,1004,2121,1319,442,442,1483,1782,13752,502,556,502
502,3010,1536,1004,2261,1402,442,442,1536,1780,14439,502,556,502
502,2754,1342,1004,2058,1379,442,442,1342,1940,14650,502,556,502
502,2749,1415,1004,2233,1387,442,442,1415,1984,15749,502,556,502
502,2808,1507,1004,2163,1410,441,441,1507,1946,12625,502,557,502
502,2833,1455,1004,2247,1372,441,441,1455,1957,13761,502,556,502
502,3447,1481,1004,2387,1396,442,442,1481,1989,13536,502,556,502
502,3217,1516,1004,2310,1387,442,442,1516,1938,14658,502,556,502
502,2902,1564,1004,2219,1386,442,442,1564,2000,13971,502,556,502
502,2828,1538,1004,2247,1364,442,442,1538,1848,14433,502,557,502
502,2789,1427,1004,2149,1397,441,441,1427,1891,12862,502,556,502
502,3143,1510,1004,2338,1397,442,442,1510,1947,13746,502,557,502
502,2767,1423,1004,2366,1394,441,441,1423,1893,13531,502,556,502
502,2921,1439,1004,2240,1402,442,442,1439,1978,13755,502,557,502
502,2914,1426,1004,2100,1356,441,441,1426,2044,13294,502,556,502
502,2852,1556,1004,2177,1395,442,442,1556,1890,13082,502,556,502
502,2800,1581,1004,2282,1383,441,441,1581,1917,13309,502,557,502
502,3052,1499,1004,2212,1312,442,442,1499,1900,13746,502,556,502
502,3101,1523,1004,2324,1395,442,442,1523,1883,13956,502,556,502
502,3067,1356,1004,2163,1384,441,441,1356,1812,12421,502,557,502
502,3213,1587,1004,2240,1396,441,441,1587,1831,12640,502,556,502
502,2942,1558,1004,2282,1380,442,442,1558,1949,13978,502,556,502
502,3063,1493,1004,2289,1402,442,442,1493,1951,13315,502,557,502
502,3204,1602,1004,2296,1382,441,441,1602,1997,13757,502,557,502
502,2833,1443,1004,2184,1419,441,441,1443,1967,12633,502,557,502
502,3122,1465,1004,2184,1391,441,441,1465,1968,12632,502,557,502
502,2591,1423,1004,2247,1370,442,442,1423,1803,13540,502,557,502
502,3055,1648,1004,2366,1389,441,441,1648,1969,13518,502,556,502
502,2989,1562,1004,2240,1414,441,441,1562,1986,13102,502,557,502
502,2773,1493,1004,2247,1384,442,442,1493,1942,15324,502,556,502
502,2888,1542,1004,2282,1364,442,442,1542,1885,14428,502,557,502
502,3122,1528,1004,2149,1396,441,441,1528,1850,13976,502,556,502
502,2986,1556,1004,2261,1365,442,442,1556,1938,14229,502,557,502
502,3058,1653,1004,2247,1400,442,442,1653,1789,12200,502,556,502
502,2743,1577,1004,2359,1398,441,441,1577,2062,14658,502,556,502
