qiskit,linear,linear_reduced,shp_reduced,mst_reduced,shp,mst,random,random_reduced,graycode_reduced,gleinig,topdown,dcsp,bdsp,merge,cvoqram,pivot,isometry,ucg,lowrank,svd
57,451,33,18,20,445,445,454,58,47,11,106,210,190,11,86,84,57,57,31.0,46.0
55,454,39,22,30,447,448,459,33,35,20,110,189,163,20,78,79,55,55,33.0,44.0
57,452,32,20,29,448,447,467,73,46,14,110,217,171,14,95,83,57,57,46.0,42.0
57,453,66,18,28,447,446,453,67,24,11,102,210,160,11,102,95,57,57,33.0,46.0
57,455,37,26,38,452,451,458,44,26,16,101,196,158,16,93,103,57,57,31.0,45.0
57,456,44,20,37,450,448,460,88,31,21,114,196,162,21,71,79,57,57,42.0,44.0
57,457,48,38,24,452,448,454,50,33,17,110,189,163,17,121,100,57,57,30.0,46.0
57,458,26,24,25,451,444,454,24,33,24,106,189,139,24,85,81,57,57,31.0,45.0
27,452,33,28,14,448,442,450,48,14,11,84,168,155,11,78,82,27,27,31.0,46.0
57,446,34,14,20,444,442,452,60,60,13,110,203,140,13,100,65,57,57,32.0,44.0
57,446,18,27,26,451,446,449,76,19,12,114,147,110,12,73,62,57,57,33.0,46.0
57,456,44,20,29,450,450,460,40,29,14,110,119,79,14,82,64,57,57,30.0,45.0
57,455,36,22,35,449,449,453,57,35,19,100,161,140,19,77,82,57,57,31.0,46.0
57,453,24,34,28,452,452,458,36,28,16,106,154,138,16,73,83,57,57,32.0,45.0
57,451,35,30,22,448,448,459,44,24,15,114,210,167,15,107,93,57,57,32.0,45.0
57,458,39,33,38,453,444,452,62,57,19,114,196,190,19,114,85,57,57,46.0,46.0
57,459,50,26,28,453,453,457,52,22,17,110,224,211,17,98,98,57,57,44.0,44.0
55,455,39,31,27,450,448,464,53,56,15,110,175,169,15,76,81,55,55,32.0,46.0
57,459,32,26,41,455,450,455,39,26,25,102,161,157,25,79,66,57,57,47.0,46.0
57,456,24,31,33,449,448,458,55,26,14,114,133,110,14,65,65,57,57,31.0,
57,456,46,20,27,450,448,458,41,33,12,112,189,190,12,106,101,57,57,30.0,41.0
57,456,48,16,28,446,445,456,59,46,12,114,224,166,12,111,103,57,57,32.0,43.0
57,455,46,16,27,446,445,460,59,22,18,114,210,168,18,120,101,57,57,29.0,46.0
57,450,31,16,14,444,442,456,78,16,11,113,147,107,11,99,99,57,57,32.0,45.0
51,456,43,27,44,447,445,453,51,31,21,108,161,167,21,95,97,51,51,31.0,46.0
57,453,43,20,28,449,447,455,47,32,17,110,196,138,17,100,96,57,57,31.0,44.0
57,464,54,24,41,451,447,462,50,29,17,113,196,160,17,117,80,57,57,31.0,46.0
55,451,24,18,35,449,447,454,50,31,21,112,105,84,21,64,64,55,55,30.0,43.0
57,454,38,18,27,446,445,456,40,38,20,114,189,135,20,100,83,57,57,33.0,47.0
57,455,37,35,41,452,447,458,48,26,15,114,196,163,15,76,82,57,57,32.0,46.0
57,449,32,14,18,446,446,454,43,31,10,100,203,143,10,83,70,57,57,28.0,44.0
51,457,42,26,53,450,448,459,34,40,21,104,252,192,21,126,100,51,51,32.0,46.0
57,458,26,20,28,448,446,466,39,26,16,101,147,132,16,70,92,57,57,32.0,46.0
57,457,39,22,28,448,446,461,47,26,15,114,175,131,15,85,85,57,57,31.0,46.0
57,451,42,33,43,450,446,456,43,30,13,110,161,134,13,85,82,57,57,46.0,46.0
57,453,33,29,35,452,451,457,43,48,27,114,231,195,27,96,99,57,57,29.0,46.0
57,453,28,45,26,453,448,456,30,29,15,112,210,184,15,110,100,57,57,31.0,46.0
57,461,40,30,31,449,447,466,49,37,21,114,161,160,21,80,53,57,57,31.0,46.0
57,458,41,24,32,455,455,462,45,45,18,110,203,189,18,100,97,57,57,29.0,45.0
57,456,44,33,40,454,450,457,31,33,18,102,168,144,18,92,81,57,57,46.0,44.0
57,449,31,31,39,449,447,456,45,37,16,114,196,168,16,97,97,57,57,32.0,46.0
41,453,24,28,20,446,444,446,47,34,20,98,196,167,20,75,80,41,41,31.0,45.0
57,445,26,27,26,447,445,455,33,22,14,100,168,132,14,64,92,57,57,33.0,46.0
57,453,24,43,46,451,441,458,41,37,15,108,140,106,15,91,96,57,57,33.0,45.0
57,456,47,27,35,449,446,449,62,31,16,114,189,180,16,119,96,57,57,32.0,45.0
57,449,22,29,26,447,446,454,40,30,21,98,133,130,21,66,67,57,57,31.0,44.0
57,453,34,44,34,452,448,456,37,32,23,113,154,129,23,68,83,57,57,32.0,42.0
57,452,26,20,23,449,449,463,45,26,18,106,182,187,18,77,84,57,57,30.0,46.0
57,457,48,22,31,448,449,455,45,33,16,110,182,168,16,105,79,57,57,33.0,45.0
55,460,41,35,28,453,449,462,51,47,28,104,231,187,28,132,102,55,55,44.0,42.0
57,456,28,33,37,452,452,457,50,28,14,105,168,130,14,81,81,57,57,31.0,46.0
57,461,30,35,22,451,448,457,47,44,28,114,217,185,28,100,86,57,57,45.0,44.0
55,456,36,22,20,448,448,454,52,36,15,106,210,174,15,97,77,55,55,31.0,45.0
57,450,43,20,43,452,450,464,48,24,14,112,224,178,14,100,98,57,57,32.0,46.0
57,460,51,26,39,451,451,456,38,26,23,100,168,164,23,72,94,57,57,30.0,44.0
57,453,44,27,36,450,450,459,36,28,22,114,203,165,22,120,97,57,57,29.0,45.0
57,455,24,52,37,453,445,460,48,22,17,110,182,132,17,76,49,57,57,33.0,46.0
57,456,35,31,24,450,447,456,78,18,18,114,217,181,18,109,99,57,57,30.0,47.0
57,451,22,41,41,451,450,461,58,33,14,109,182,164,14,91,93,57,57,29.0,45.0
57,456,37,20,20,447,448,460,43,37,14,110,175,165,14,84,101,57,57,46.0,45.0
57,449,38,18,35,447,445,462,61,38,17,114,168,160,17,85,83,57,57,31.0,45.0
57,458,51,31,33,452,452,460,40,31,23,114,252,212,23,121,102,57,57,28.0,46.0
57,454,25,31,37,451,447,461,41,35,19,114,175,133,19,102,98,57,57,31.0,46.0
51,463,45,33,22,451,449,460,55,41,16,104,196,194,16,94,87,51,51,41.0,39.0
57,451,40,12,45,446,446,452,57,38,14,114,161,108,14,85,81,57,57,33.0,46.0
57,450,28,26,24,448,448,451,44,28,23,94,210,209,23,76,97,57,57,31.0,46.0
57,456,37,14,18,444,444,457,26,37,14,114,140,104,14,80,64,57,57,32.0,46.0
57,454,37,31,37,452,452,460,39,31,24,104,182,162,24,81,65,57,57,30.0,46.0
57,459,60,25,30,448,445,458,47,47,22,114,168,138,22,88,83,57,57,47.0,45.0
57,459,35,32,45,452,451,456,61,43,24,111,175,159,24,100,97,57,57,31.0,45.0
57,458,28,31,34,451,451,460,42,46,15,110,210,190,15,99,102,57,57,44.0,44.0
57,452,33,20,27,446,447,463,46,46,15,114,140,135,15,79,67,57,57,33.0,46.0
57,463,50,39,36,455,452,459,43,39,16,110,217,195,16,109,83,57,57,44.0,45.0
57,460,43,24,32,451,448,459,44,51,17,102,154,132,17,78,80,57,57,31.0,46.0
55,457,50,35,33,456,452,455,41,44,15,108,196,196,15,86,78,55,55,45.0,45.0
43,448,17,16,15,443,444,452,41,30,11,84,189,167,11,65,94,43,43,32.0,45.0
57,454,34,31,22,454,447,462,47,20,17,114,175,165,17,90,100,57,57,33.0,45.0
57,459,41,24,28,452,451,461,45,39,15,108,210,194,15,101,81,57,57,30.0,44.0
57,451,41,29,22,447,444,459,76,34,13,102,210,164,13,77,81,57,57,47.0,45.0
57,453,35,29,30,450,447,455,67,33,15,114,168,133,15,87,81,57,57,33.0,46.0
57,455,33,20,37,449,448,457,49,34,18,114,168,167,18,96,99,57,57,46.0,46.0
57,456,35,16,17,443,442,453,60,27,25,113,126,129,25,77,97,57,57,31.0,45.0
57,451,33,25,39,446,443,456,47,18,21,108,182,170,21,91,65,57,57,28.0,44.0
49,447,25,22,31,447,445,453,41,29,11,102,238,204,11,116,97,49,49,32.0,45.0
57,452,22,31,28,449,445,448,55,37,18,114,154,168,18,78,97,57,57,29.0,45.0
57,450,30,20,30,449,446,458,50,43,15,114,175,139,15,94,80,57,57,32.0,44.0
57,454,25,30,34,451,449,450,49,26,17,106,175,166,17,74,81,57,57,28.0,46.0
57,455,33,18,29,450,450,456,42,44,17,98,196,150,17,89,81,57,57,30.0,46.0
57,458,49,24,46,454,451,455,39,20,17,106,182,130,17,80,79,57,57,31.0,45.0
57,448,31,14,31,443,442,454,55,24,19,106,175,137,19,113,80,57,57,31.0,45.0
57,458,50,26,26,452,452,454,48,26,14,112,203,171,14,92,86,57,57,47.0,46.0
57,455,45,22,24,449,449,458,55,26,14,100,203,164,14,94,84,57,57,31.0,46.0
57,455,25,27,38,448,447,455,50,33,22,98,175,157,22,87,95,57,57,33.0,44.0
57,452,33,44,48,453,449,453,46,52,20,114,189,191,20,79,81,57,57,31.0,45.0
57,451,22,28,28,449,447,453,45,22,14,102,175,158,14,67,70,57,57,44.0,45.0
57,454,37,41,41,453,446,454,37,35,19,114,154,129,19,59,64,57,57,29.0,45.0
57,460,32,42,24,452,450,459,43,39,26,114,189,169,26,112,79,57,57,31.0,45.0
57,452,34,24,27,447,446,446,35,37,24,98,154,130,24,62,67,57,57,33.0,45.0
57,455,25,20,39,449,449,458,36,35,15,104,154,133,15,84,64,57,57,32.0,46.0
57,453,43,18,28,448,447,451,26,30,13,110,196,158,13,89,70,57,57,30.0,46.0
57,457,37,33,35,450,451,452,37,26,17,114,133,109,17,78,68,57,57,29.0,45.0
57,455,36,33,39,452,444,455,50,32,17,112,154,111,17,113,83,57,57,30.0,46.0
57,463,43,39,40,455,454,455,43,32,17,112,203,188,17,87,101,57,57,30.0,43.0
57,451,32,29,38,450,448,458,36,41,25,108,140,114,25,79,63,57,57,31.0,44.0
57,452,43,22,30,449,448,460,30,35,16,100,140,100,16,85,76,57,57,27.0,40.0
55,455,34,20,34,448,447,460,56,34,13,100,189,193,13,75,99,55,55,29.0,44.0
55,455,35,22,36,452,450,462,52,39,18,104,189,164,18,91,90,55,55,30.0,46.0
57,449,22,32,37,453,446,455,37,35,17,104,182,153,17,88,97,57,57,32.0,46.0
57,453,42,16,16,443,442,453,56,19,10,110,203,163,10,127,97,57,57,33.0,46.0
57,453,26,26,37,453,451,467,41,47,16,112,238,211,16,105,97,57,57,46.0,45.0
57,458,58,31,38,450,450,462,54,35,17,110,182,160,17,115,100,57,57,31.0,46.0
57,457,39,31,39,451,449,458,47,37,23,108,203,165,23,118,99,57,57,44.0,44.0
55,462,51,22,20,450,446,456,34,28,13,110,175,137,13,80,87,55,55,31.0,46.0
57,456,47,33,40,452,449,463,54,28,16,110,203,169,16,118,99,57,57,32.0,45.0
57,455,24,16,19,445,442,460,80,22,13,110,161,136,13,86,79,57,57,32.0,46.0
57,445,27,20,28,447,445,460,48,30,18,114,203,187,18,74,65,57,57,30.0,46.0
57,456,37,49,38,457,453,454,49,56,18,109,175,133,18,96,98,57,57,31.0,46.0
43,448,31,22,29,449,447,444,20,41,21,88,217,209,21,71,93,43,43,29.0,45.0
57,458,24,28,20,453,449,452,34,28,19,114,210,208,19,75,100,57,57,29.0,45.0
57,448,33,24,44,449,449,462,38,50,16,114,189,159,16,84,96,57,57,31.0,44.0
51,452,41,29,42,450,446,461,62,43,23,88,175,131,23,75,68,51,51,28.0,44.0
57,451,23,22,24,449,449,455,53,35,15,114,189,169,15,105,79,57,57,45.0,43.0
57,454,46,20,38,451,447,453,47,41,26,114,175,155,26,113,99,57,57,30.0,45.0
57,450,31,29,33,449,448,451,51,31,25,114,147,126,25,77,66,57,57,32.0,45.0
51,453,37,20,24,446,448,460,60,34,13,108,224,184,13,91,78,51,51,31.0,46.0
57,448,20,39,30,447,442,452,40,31,14,100,154,145,14,61,77,57,57,31.0,46.0
57,454,56,38,26,448,446,458,52,41,24,114,154,164,24,78,97,57,57,30.0,45.0
55,456,46,29,20,446,444,452,69,52,15,112,203,182,15,143,106,55,55,30.0,45.0
57,451,18,20,26,448,448,457,49,43,25,113,161,162,25,65,52,57,57,32.0,46.0
57,450,29,30,28,449,446,451,52,44,16,114,203,161,16,121,94,57,57,30.0,46.0
57,447,29,25,35,446,446,451,47,42,23,106,105,68,23,67,81,57,57,28.0,46.0
57,454,35,31,18,449,446,462,35,22,14,108,189,186,14,97,82,57,57,29.0,43.0
55,459,48,24,31,445,446,454,44,54,21,93,224,163,21,127,69,55,55,33.0,45.0
27,451,30,16,18,444,444,453,45,45,10,84,203,162,10,69,79,27,27,30.0,46.0
57,458,37,35,30,453,453,459,31,43,17,112,210,187,17,82,93,57,57,30.0,44.0
57,451,33,20,20,445,445,459,41,20,13,110,252,210,13,114,95,57,57,31.0,44.0
57,448,24,13,29,446,442,454,39,14,14,114,196,181,14,101,93,57,57,31.0,46.0
57,461,42,46,42,454,448,458,46,39,23,114,231,177,23,104,95,57,57,32.0,46.0
57,453,33,31,25,449,448,452,38,18,15,102,189,151,15,84,99,57,57,32.0,44.0
55,450,29,23,20,446,442,447,92,60,14,110,175,135,14,93,94,55,55,32.0,45.0
57,457,39,20,28,446,445,459,67,22,15,114,196,160,15,96,103,57,57,31.0,45.0
57,448,19,28,26,448,446,454,53,35,14,108,175,161,14,83,98,57,57,30.0,43.0
57,450,20,16,19,446,446,454,72,20,12,114,189,182,12,88,82,57,57,32.0,46.0
57,457,40,30,43,452,450,462,51,40,13,106,238,212,13,104,96,57,57,43.0,45.0
57,448,18,28,22,446,442,454,49,29,19,114,210,160,19,99,98,57,57,31.0,46.0
57,446,26,29,26,445,443,458,84,54,21,114,203,199,21,87,81,57,57,29.0,44.0
57,462,32,30,31,449,449,470,65,48,13,110,182,167,13,92,101,57,57,43.0,42.0
57,463,44,22,40,449,449,460,41,28,17,107,154,127,17,93,48,57,57,33.0,44.0
57,448,22,16,16,443,443,464,52,64,10,110,203,163,10,68,66,57,57,30.0,44.0
57,449,29,25,37,449,448,448,59,41,20,114,238,216,20,87,81,57,57,29.0,45.0
57,464,45,20,24,447,447,457,51,30,15,114,175,139,15,86,80,57,57,32.0,46.0
57,447,38,25,24,445,444,453,65,31,12,114,126,108,12,71,83,57,57,32.0,46.0
57,450,20,20,20,448,448,466,60,24,14,96,224,190,14,98,83,57,57,30.0,45.0
51,451,40,14,22,444,443,447,42,14,10,96,133,137,10,68,84,51,51,27.0,46.0
57,454,28,20,22,448,447,449,43,20,16,108,196,186,16,91,103,57,57,29.0,46.0
57,457,44,23,33,447,447,458,39,16,18,114,231,184,18,135,102,57,57,32.0,46.0
55,462,48,33,41,452,452,465,67,37,25,110,231,193,25,113,96,55,55,47.0,47.0
55,458,49,31,34,452,448,454,34,26,24,109,133,133,24,84,98,55,55,29.0,45.0
57,457,36,24,28,449,449,459,39,26,14,114,245,207,14,108,97,57,57,45.0,46.0
57,465,34,24,22,453,453,460,46,45,28,114,133,113,28,110,70,57,57,30.0,44.0
57,455,24,20,30,449,449,458,25,33,16,98,203,183,16,82,86,57,57,46.0,46.0
57,449,29,18,18,445,445,459,75,29,12,114,168,139,12,99,96,57,57,32.0,46.0
57,455,37,24,30,454,452,461,52,50,19,112,182,168,19,91,98,57,57,47.0,43.0
57,457,37,26,30,453,451,459,45,28,18,114,189,160,18,95,63,57,57,32.0,44.0
57,454,33,14,29,448,441,453,44,82,16,110,105,114,16,57,66,57,57,31.0,45.0
57,454,31,29,18,448,446,456,32,26,16,114,189,155,16,87,99,57,57,33.0,46.0
57,449,31,38,28,448,446,447,42,18,13,114,161,141,13,106,82,57,57,29.0,45.0
57,459,39,32,26,452,449,458,51,35,15,110,224,182,15,99,102,57,57,33.0,46.0
57,457,34,25,37,448,447,451,54,39,19,114,154,136,19,87,85,57,57,32.0,45.0
57,456,39,26,34,454,449,456,56,46,19,114,189,160,19,93,101,57,57,30.0,46.0
57,458,34,43,40,454,450,458,57,44,19,106,182,160,19,81,83,57,57,30.0,45.0
57,456,30,31,32,450,448,462,49,25,20,102,182,160,20,105,101,57,57,32.0,46.0
57,454,22,42,26,452,448,456,50,41,16,114,182,160,16,104,99,57,57,32.0,46.0
57,456,48,29,31,447,447,457,56,33,24,114,182,158,24,94,86,57,57,32.0,46.0
57,452,66,25,18,446,446,452,47,44,12,110,175,129,12,72,62,57,57,32.0,46.0
57,454,37,33,24,453,448,453,52,33,16,106,245,193,16,111,84,57,57,31.0,46.0
57,462,41,20,29,447,447,465,54,31,16,112,182,158,16,91,103,57,57,31.0,46.0
57,455,48,33,18,450,445,460,47,36,17,106,189,165,17,94,83,57,57,31.0,45.0
57,451,26,29,32,449,448,457,30,33,13,114,126,99,13,69,68,57,57,27.0,41.0
55,449,38,14,32,446,446,455,54,29,13,110,189,161,13,93,82,55,55,31.0,45.0
57,457,47,22,29,450,449,457,45,38,23,114,196,158,23,80,67,57,57,45.0,44.0
55,453,41,29,20,447,447,456,33,31,13,112,133,119,13,70,82,55,55,28.0,42.0
57,457,39,35,33,452,448,457,47,35,18,110,182,162,18,101,78,57,57,33.0,46.0
57,455,47,25,27,446,446,461,76,50,19,106,175,171,19,105,100,57,57,31.0,46.0
57,450,30,14,27,445,445,456,53,32,15,114,203,161,15,112,78,57,57,32.0,46.0
57,455,35,22,22,447,448,452,53,33,16,114,231,187,16,98,81,57,57,32.0,46.0
57,455,22,31,46,450,446,450,28,20,15,114,189,179,15,75,98,57,57,31.0,46.0
57,459,37,22,33,451,451,461,43,38,18,106,175,139,18,105,83,57,57,46.0,46.0
57,464,43,31,34,453,451,458,44,33,20,112,231,187,20,116,86,57,57,46.0,45.0
57,460,59,22,32,451,450,460,41,35,17,114,161,147,17,97,88,57,57,46.0,45.0
57,453,33,20,24,447,447,466,57,34,11,102,217,191,11,93,81,57,57,39.0,42.0
57,454,45,29,20,446,442,462,51,39,16,113,154,126,16,98,99,57,57,33.0,44.0
57,458,30,47,26,452,452,463,38,39,25,108,231,209,25,97,85,57,57,45.0,46.0
57,457,33,40,34,447,447,456,41,37,16,112,161,167,16,86,82,57,57,29.0,46.0
57,463,51,20,31,448,446,460,59,47,28,114,168,168,28,92,83,57,57,29.0,45.0
57,454,34,29,20,448,448,460,35,40,18,113,161,125,18,93,95,57,57,33.0,45.0
57,460,41,31,37,451,447,450,24,31,19,114,154,141,19,85,77,57,57,31.0,43.0
51,450,27,29,34,448,444,450,53,37,18,107,112,135,18,54,95,51,51,28.0,41.0
57,455,35,35,25,449,446,460,20,31,15,112,154,165,15,82,96,57,57,31.0,46.0
57,455,47,22,38,449,446,457,41,43,18,104,168,162,18,90,81,57,57,45.0,45.0
57,460,37,32,42,449,447,456,45,22,16,112,231,187,16,119,99,57,57,32.0,44.0
57,443,14,27,12,447,443,452,40,14,10,114,126,109,10,63,82,57,57,32.0,46.0
55,458,49,26,24,453,452,459,53,49,17,106,224,196,17,106,81,55,55,46.0,46.0
57,451,31,18,56,450,446,455,39,31,16,102,203,151,16,115,101,57,57,30.0,44.0
57,460,41,33,36,452,449,456,32,39,18,108,175,165,18,78,81,57,57,31.0,44.0
57,465,56,31,33,453,450,456,47,47,20,102,161,131,20,86,81,57,57,30.0,46.0
57,451,24,31,24,452,451,456,52,54,13,114,161,137,13,68,81,57,57,30.0,44.0
57,458,37,18,31,445,447,458,38,37,12,106,210,190,12,88,83,57,57,30.0,45.0
57,447,29,16,16,442,443,465,34,42,10,110,210,191,10,92,98,57,57,30.0,43.0
57,461,40,35,47,455,451,460,43,46,19,112,217,165,19,93,65,57,57,31.0,45.0
57,460,26,18,28,446,445,455,27,66,14,108,175,169,14,95,86,57,57,30.0,46.0
57,447,38,36,35,445,443,450,44,54,14,106,231,181,14,109,100,57,57,30.0,46.0
57,459,36,35,52,455,454,455,45,41,17,110,189,139,17,101,84,57,57,45.0,45.0
57,453,33,34,29,448,448,451,28,27,14,114,175,153,14,75,81,57,57,30.0,45.0
57,447,22,27,22,447,448,454,55,26,13,100,196,156,13,111,97,57,57,30.0,45.0
57,456,28,24,45,453,448,462,47,45,16,108,175,166,16,85,84,57,57,44.0,46.0
57,463,34,31,20,447,446,460,49,26,14,114,175,131,14,84,90,57,57,33.0,46.0
57,457,37,24,35,451,450,464,47,35,17,114,217,197,17,111,85,57,57,45.0,45.0
57,451,40,16,20,446,443,457,46,78,13,114,105,115,13,55,66,57,57,33.0,46.0
57,458,45,26,35,450,446,464,37,39,21,105,175,135,21,104,94,57,57,31.0,44.0
57,456,38,27,29,448,448,455,31,37,19,98,231,208,19,88,93,57,57,31.0,46.0
57,449,18,21,30,445,443,452,61,33,15,114,147,138,15,58,82,57,57,33.0,46.0
57,454,34,20,31,448,447,459,28,41,23,110,196,162,23,99,93,57,57,32.0,44.0
55,451,26,31,28,447,446,458,28,51,16,110,147,135,16,85,96,55,55,32.0,44.0
57,451,27,24,34,447,447,457,38,40,15,106,231,182,15,124,104,57,57,29.0,46.0
57,456,37,31,43,453,450,463,51,35,23,102,203,159,23,86,68,57,57,30.0,44.0
57,461,41,31,26,451,450,452,41,43,24,114,196,165,24,115,98,57,57,31.0,44.0
57,451,38,16,12,442,443,452,81,20,14,98,196,182,14,86,94,57,57,19.0,46.0
57,461,41,28,39,455,453,459,46,38,18,106,189,169,18,105,86,57,57,43.0,45.0
55,453,34,29,27,448,446,457,38,43,15,110,203,169,15,110,98,55,55,32.0,45.0
57,462,34,39,43,455,453,462,42,43,21,114,189,159,21,107,83,57,57,31.0,45.0
57,458,41,22,33,450,448,459,43,37,14,114,203,189,14,97,97,57,57,44.0,44.0
57,457,52,31,31,448,451,463,62,41,15,114,189,162,15,88,95,57,57,33.0,45.0
51,458,37,20,20,446,446,460,37,35,13,106,196,188,13,87,81,51,51,45.0,44.0
57,447,26,28,19,447,442,452,25,39,12,114,182,158,12,93,98,57,57,33.0,46.0
57,453,34,23,41,452,448,476,51,26,28,114,175,145,28,97,84,57,57,30.0,45.0
57,454,40,27,42,447,445,446,43,46,15,114,238,208,15,94,85,57,57,31.0,46.0
57,458,46,18,35,447,446,457,35,33,16,114,231,183,16,122,81,57,57,33.0,46.0
57,451,24,32,24,454,448,460,59,45,15,112,175,169,15,77,78,57,57,47.0,44.0
51,462,43,30,29,449,449,461,43,43,18,100,189,161,18,102,101,51,51,29.0,45.0
43,451,73,32,22,443,442,446,43,34,18,100,196,186,18,114,96,43,43,30.0,46.0
57,450,16,14,22,446,444,448,59,40,13,98,175,153,13,60,67,57,57,33.0,46.0
57,460,32,40,34,451,448,460,46,32,15,108,154,132,15,81,93,57,57,29.0,44.0
57,460,49,31,30,453,452,455,43,35,14,110,231,217,14,110,81,57,57,30.0,45.0
57,455,35,20,34,447,448,450,45,16,13,110,196,182,13,95,101,57,57,30.0,44.0
57,450,18,36,29,448,446,454,30,16,18,114,140,97,18,88,98,57,57,31.0,46.0
57,456,37,28,20,446,445,450,36,29,12,108,182,170,12,106,78,57,57,30.0,45.0
57,453,40,18,20,445,445,450,41,29,20,114,217,180,20,115,99,57,57,30.0,46.0
43,455,28,26,28,454,452,463,59,47,17,98,196,186,17,77,96,43,43,29.0,46.0
57,449,40,16,16,446,446,456,46,30,13,98,175,139,13,104,100,57,57,31.0,46.0
57,448,37,23,31,443,444,450,37,23,11,98,203,161,11,114,101,57,57,31.0,44.0
57,456,46,31,33,450,448,459,54,26,16,114,182,160,16,79,65,57,57,28.0,42.0
57,452,29,18,27,447,446,464,86,20,22,114,189,153,22,81,63,57,57,32.0,46.0
57,456,33,27,47,448,448,454,37,25,23,114,161,133,23,97,102,57,57,30.0,44.0
57,451,35,41,28,451,448,464,53,25,28,114,245,185,28,121,96,57,57,30.0,45.0
53,452,26,22,24,447,449,457,41,36,14,106,210,196,14,92,95,53,57,31.0,44.0
57,452,31,26,33,450,445,453,61,47,13,106,161,113,13,98,68,57,57,31.0,45.0
57,456,56,23,30,446,444,456,45,31,19,89,161,126,19,78,52,57,57,32.0,45.0
57,454,43,22,33,451,450,460,39,22,23,114,189,155,23,112,103,57,57,32.0,46.0
57,451,18,31,35,449,447,455,50,39,15,112,175,155,15,89,97,57,57,32.0,45.0
55,449,20,29,26,446,442,457,43,31,14,112,147,119,14,75,83,55,55,31.0,45.0
57,455,35,27,49,449,449,455,66,44,16,114,238,208,16,108,99,57,57,31.0,45.0
57,456,46,31,34,453,453,453,57,31,20,108,231,189,20,111,88,57,57,29.0,44.0
55,450,20,27,36,452,446,453,39,33,14,102,196,143,14,85,81,55,55,33.0,45.0
57,457,39,22,35,451,452,455,54,39,21,114,147,138,21,85,87,57,57,32.0,45.0
57,455,45,29,37,451,447,451,33,33,15,114,210,208,15,99,98,57,57,31.0,46.0
57,454,35,29,37,446,446,460,55,20,18,114,189,178,18,85,82,57,57,32.0,45.0
57,459,28,35,45,454,451,463,45,30,15,110,175,171,15,73,80,57,57,45.0,46.0
57,455,27,37,39,454,453,461,57,28,17,100,210,186,17,93,104,57,57,43.0,43.0
57,456,26,29,35,448,448,457,30,45,14,112,252,210,14,112,97,57,57,27.0,45.0
57,453,45,26,30,449,447,453,55,46,19,114,168,139,19,88,83,57,57,31.0,45.0
57,466,44,18,36,448,448,453,54,18,20,114,203,161,20,116,98,57,57,29.0,46.0
57,454,31,29,32,448,448,456,37,29,20,114,126,101,20,50,65,57,57,30.0,45.0
55,451,32,33,69,452,446,462,71,48,15,112,161,143,15,107,78,55,57,45.0,45.0
57,454,37,35,34,453,450,460,35,39,17,110,154,133,17,79,66,57,57,29.0,43.0
57,460,30,37,38,456,455,463,45,38,25,114,196,172,25,94,80,57,57,42.0,46.0
57,455,38,18,18,445,444,459,46,28,14,114,175,130,14,104,94,57,57,32.0,46.0
57,460,26,18,22,453,453,459,44,29,17,108,238,188,17,126,102,57,57,31.0,46.0
57,452,33,30,26,448,446,460,56,16,14,108,140,113,14,74,82,57,57,32.0,46.0
57,457,36,30,34,456,454,457,41,41,21,114,196,164,21,89,96,57,57,30.0,45.0
55,453,37,30,28,452,450,462,41,35,22,94,238,205,22,109,97,55,55,31.0,45.0
57,456,37,32,32,451,451,458,67,42,24,114,182,168,24,69,63,57,57,45.0,46.0
57,447,25,18,32,446,444,453,42,35,16,106,189,182,16,81,97,57,57,31.0,46.0
57,452,34,20,33,452,451,460,43,35,17,114,189,161,17,82,83,57,57,45.0,45.0
43,445,41,10,16,441,440,452,46,69,12,100,168,186,12,81,81,43,43,21.0,46.0
57,447,20,29,31,447,448,458,55,24,12,106,245,191,12,95,80,57,57,31.0,46.0
57,446,20,33,20,452,442,454,29,52,14,110,161,142,14,73,80,57,57,31.0,46.0
57,461,62,23,31,446,446,460,65,31,23,114,119,111,23,88,81,57,57,31.0,45.0
57,450,31,34,28,453,445,453,49,31,17,98,168,144,17,68,69,57,57,47.0,45.0
57,460,42,31,40,449,449,458,49,34,17,110,182,160,17,71,63,57,57,46.0,45.0
57,458,37,22,34,451,450,463,36,35,17,112,217,171,17,100,83,57,57,45.0,44.0
57,452,25,29,31,447,447,461,48,35,15,104,168,176,15,74,79,57,57,29.0,45.0
57,456,43,18,18,446,446,463,73,31,12,106,140,114,12,99,81,57,57,32.0,46.0
57,460,50,22,20,450,449,465,38,52,20,108,168,140,20,91,66,57,57,31.0,44.0
57,456,35,31,41,449,448,458,34,35,13,110,133,97,13,77,90,57,57,32.0,46.0
57,452,31,14,16,445,444,453,47,31,14,106,210,180,14,96,97,57,57,29.0,45.0
57,461,48,20,28,447,448,454,69,50,18,114,147,133,18,102,80,57,57,31.0,43.0
57,457,28,34,22,453,449,455,32,37,14,112,189,170,14,91,99,57,57,46.0,46.0
57,453,44,35,35,452,445,461,45,46,15,110,189,145,15,101,82,57,57,33.0,43.0
57,453,52,29,24,447,444,453,55,29,13,106,126,98,13,91,80,57,57,28.0,41.0
57,462,43,24,29,453,451,464,41,39,17,112,175,160,17,87,96,57,57,46.0,46.0
57,460,26,22,24,453,450,458,38,35,17,114,217,183,17,109,100,57,57,30.0,45.0
